image,image_source,ocr_method,country_pred,country_true,country_exact,country_fuzzy,country_status,material_pred,material_true,material_exact,material_fuzzy,material_status,care_pred,care_true,care_exact,care_fuzzy,care_status,ocr_confidence,full_text,error_score
IMG_8594.JPG,cropped,original,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,HAND WASH COLD DO NOT BLEACH LAY FLAT TO DRY YR ORY CLEAN,hand wash cold do not bleach lay flat to dry or dry clean,False,0.9649122807017544,near_match,83.46153846153847,"HAND WASH COLD
DO NOT BLEACH
LAY FLAT TO DRY

YR ORY CLEAN
",2.0350877192982457
IMG_8621.JPG,cropped,original,,China,False,0.0,prediction_failed,,"73% Arylic, 24% Polyester, 3% Spandex",False,0.0,prediction_failed,HAND WASH COLD P SEPARATELY ‘ JSE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND AY FLAT TO DRY IF NECESSARY,"hand wash cold separately, use only non-chlorine bleach if needed, reshape and lay flat to dry, use low iron if necessary",False,0.8995633187772926,partial_match,65.27777777777777,"MADE IN CHINA

De TBRACRYLG

yy Ra POLYESTER

HAND WASH COLD

P SEPARATELY ‘
JSE ONLY NON-CHLORINE

BLEACH IF NEEDED

RESHAPE AND

AY FLAT TO DRY

IF NECESSARY

",2.1004366812227073
IMG_8609.JPG,cropped,original,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,HAND WASH COLD _DONOT BLEACH _ LAY FLAT TO DRY COOL IRON IF NEEDED,hand wash cold do not bleach lay flat to dry cool iron if needed,False,0.9692307692307692,near_match,61.666666666666664,"_ HAND WASH COLD
_DONOT BLEACH

_ LAY FLAT TO DRY
COOL IRON IF NEEDED
",2.0307692307692307
IMG_8623.JPG,cropped,original,,China,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,,"hand wash cold with like colors, lay flat to dry, do not bleach, do not tumble dry, cool iron if needed",False,0.0,prediction_failed,95.0,,3.0
IMG_8596.JPG,cropped,original,CHINA,China,True,1.0,exact_match,"52% VISCOSE 36% NYLON 12% POLYESTER
MACHINE","52% Viscose, 36% Nylon, 12% Polyester",False,0.875,partial_match,MACHINE WASH COLD WITH LIKE COLORS ONLY NON-CHLORINE BLEACH WHEN NEEDED TUMBLE DRY LOW WARM IRON IF NECESSARY,machine wash cold with like colors only non-chlorine bleach tumble dry low warm iron if necessary,False,0.941747572815534,near_match,94.5925925925926,"52% VISCOSE
36% NYLON
12% POLYESTER
MACHINE WASH COLD
WITH LIKE COLORS
ONLY NON-CHLORINE
BLEACH WHEN NEEDED
TUMBLE DRY LOW
WARM IRON IF NECESSARY
MADE IN CHINA
",0.183252427184466
IMG_8582.JPG,original,original,,Canada,False,0.0,prediction_failed,,"50% MicoModal, 50% Suprima Cotton",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,95.0,,3.0
IMG_8569.JPG,cropped,original,,not visible,False,0.0,prediction_failed,,"57% Viscose, 43% Polyester",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,37.411764705882355,"wo, WISOCOGK, b% POLVESTER
EMO LMoIVE OF ELASTIC

KT, VISOOSE, Adit POLYESTER

A ELANGION DE ELAS TIQUE
",3.0
IMG_8568.JPG,cropped,original,,China,False,0.0,prediction_failed,,,True,1.0,both_none,"DO NOT BLEACH, RESHAPE WHILE DAMP, DRY FLAT, COOL IRON ONLY IF NEEDED, OR DRY CLEAN. REMODELER PENDANT QUE ARTICLE EST ENCORE HUMIDE, DOUX SI NECESSAIRE, OU NETTOYER A SEC.","Hand wash cold, do not bleach, reshape while damp, dry flat, cool iron only if needed, or dry clean",False,0.6148148148148148,mismatch,85.58928571428571,"HA H COLD, DO NOT
BLEACH, RESHAPE WHILE DAMP,
DRY FLAT, COOL IRON ONLY IF
NEEDED, OR DRY CLEAN.
LAVER ALA MAIN A L'EAU
FROIDE, NE PAS JAVELISER,
REMODELER PENDANT QUE
ARTICLE EST ENCORE HUMIDE,
SECHER A PLAT, REPASSAGE
DOUX SI NECESSAIRE, OU
NETTOYER A SEC.

MADE IN CHINA

;
.
;
“4 FABRIQUE EN CHINE
",1.3851851851851853
IMG_8583.JPG,cropped,original,,China,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,,"Hand wash cold, do not bleach, reshape while damp, dry flat, cool iron only if needed, or dry clean",False,0.0,prediction_failed,62.476190476190474,"ee AP S WHILE DAMP,
| IRON ONLY IF

ERS ALA MAIN A L ""EAU

7 bs Ne PAS JAVELISER,

ELER PENDANT QUE

EST ENQORE HUMIDE,

\ PLAT, REPASSAGE
SiNeccsaane aed
",3.0
IMG_8622.JPG,cropped,original,,not visible,False,0.0,prediction_failed,,"60% Cotton, 40% Polyester",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,95.0,,3.0
IMG_8626.JPG,cropped,preprocessed,,China,False,0.0,prediction_failed,,"51% Rayon, 28% Polyester, 21% Nylon",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,39.231884057971016,"nw hep ® form

Olt
BRA ind

+1
‘
eyes. se
be
:
Ae
‘ »
;

tile

oa
.

te
>

ro a rr a
tae ae dg bua tp bes
We Diced Gg tN) ah

2,

{
!

pitied t
| “ | HA, I to iy
3

eel Gd Whew Nat f

",3.0
IMG_8593.JPG,cropped,original,,China,False,0.0,prediction_failed,"50% ACRYLICIACRY

te","50% Merino Wool, 50% Acrylic",False,0.46808510638297873,mismatch,,not visible,False,0.0,prediction_failed,45.904761904761905,"Ph

i gO%MERINO WORT
IQUE

7 G é
Ws

~~ LAINEMERINOS
50% ACRYLICIACRY

te %&

RNH154138
MADE IN CHINA”
",2.5319148936170213
IMG_8587.JPG,cropped,original,,USA,False,0.0,prediction_failed,"100% COTTON
oy",100% Cotton,False,0.88,partial_match,,"Machine wash cold, gentle cycle, tumble dry low, light iron",False,0.0,prediction_failed,70.0625,"RN # 123722
100% COTTON
oy ya hag

CO
GENTLE CYCLE
og gl LOW

",2.12
IMG_8579.JPG,cropped,original,,China,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,"MACHINE WASH COLD WITH LIKE COLOURS, ONLY NON-CHLORINE BLEACH WHEN NEEDED, TUMBLE DRY LOW, COOL IRON ONLY IF NEEDED, DO NOT DRY CLEAN SEMBLABLES, UTILISER SEULEMENT UN JAVELLISANT SANS CHLORE AU BESOIN,","Machine wash cold with like colours, only non-chlorine bleach when needed, tumble dry low, cool iron only if needed, do not dry clean",False,0.7964071856287425,partial_match,92.5,"MACHINE WASH COLD WITH LIKE
COLOURS, ONLY
NON-CHLORINE BLEACH WHEN
NEEDED, TUMBLE DRY LOW,
COOL IRON ONLY IF NEEDED,
DO NOT DRY CLEAN
LAVER A LA MACHINE A L’EAU
FROIDE AVEC COULEURS
SEMBLABLES, UTILISER
SEULEMENT UN JAVELLISANT
SANS CHLORE AU BESOIN,

",2.2035928143712575
IMG_8586.JPG,cropped,original,,not visible,False,0.0,prediction_failed,40% Acryhe f,"60% Cotton, 40% Acrylic",False,0.45714285714285713,mismatch,,not visible,False,0.0,prediction_failed,34.51851851851852,"ty att HUA Biel
F ia he a rly eee

pile

i
, is

Pw ae ee

40% Acryhe f pee f 11 Polyacry!
Acrylique
",2.5428571428571427
IMG_8592.JPG,cropped,original,,Vietnam,False,0.0,prediction_failed,,100% Merino Extra Fine Wool,False,0.0,prediction_failed,WASHING / WASH IN MEsi4,"Machine wash cold gentle cycle, close all fasteners before washing, wash in mesh bag, use mild detergent, wash separately, only non-chlorine bleach when needed, reshape and dry flat, cool iron",False,0.18604651162790697,mismatch,73.3157894736842,"MACHINE W

1166
| ASH COLD GENTLE
CYCLE / CLOSE ALL FASTENERS
TRE WASHING / WASH IN MEsi4
",2.813953488372093
IMG_8627.JPG,cropped,original,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,,machine wash cold separately gentle cycle do not bleach lay flat to dry cool iron if needed,False,0.0,prediction_failed,95.0,,3.0
IMG_8625.JPG,cropped,original,,not visible,False,0.0,prediction_failed,80% RAVONIVISCOSE,"80% Rayon, 20% Nylon",False,0.4864864864864865,mismatch,,"hand wash separately in cold water, do not bleach, lay flat do dry, iron on lowest setting as needed",False,0.0,prediction_failed,31.333333333333332,"= =

80% RAVONIVISCOSE!
COSCO nS

=

. = Se x
",2.5135135135135136
IMG_8619.JPG,cropped,original,CHINA,China,True,1.0,exact_match,3%Rayon 32%Nylon 5%Spandex,"63% Rayon, 32% Nylon, 5% Spandex",False,0.896551724137931,partial_match,,not visible,False,0.0,prediction_failed,78.33333333333333,"B3%Rayon//Raydn

Kunstseide/Raion

32%Nylon//Nylon
Nylon/Nylon

5%Spandex/Elastano
/Elastan/Elastan

MADE IN CHINA
",1.103448275862069
IMG_8584.JPG,cropped,original,,not visible,False,0.0,prediction_failed,"19%
COTTON 1% ELASTANE
RPS 55% LAINE MERINGS 25%
NYLON RECYCLE 20% COTON
GARNITURE 52% LAME
MERINOS 28% NYLON RECYOLE","55% Merino Wool, 25% Recycled Nylon, 20% Cotton",False,0.0975609756097561,mismatch,,not visible,False,0.0,prediction_failed,66.5945945945946,"CReLvoED NYLON, 19%
COTTON, 1% ELASTANE
RPS: 55% LAINE MERINGS, 25%
NYLON RECYCLE, 20% COTON
GARNITURE COTELEE: 52% LAME
MERINOS, 28% NYLON RECYOLE

lly GCOTON, W% ELASTHANWE
|) GA P8725 RN 122354

",2.902439024390244
IMG_8590.JPG,cropped,preprocessed,,Cambodia,False,0.0,prediction_failed,,"80% Cotton, 20% Polyester, 98% Cotton, 2% Spandex",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,95.0,,3.0
IMG_8591.JPG,cropped,original,,Philippines,False,0.0,prediction_failed,65% Polyester 9% Elastane,"65% Polyester, 33% Viscose, 2% Elastane",False,0.75,partial_match,Machine Wash Cold With Like :,"Machine wash cold with like colors, non-chlorine bleach only, tumble dry low, iron on lowest setting",False,0.43410852713178294,mismatch,66.08571428571429,"“Hergestolt in Den Philiopinen
-. Vervaardigd in De Filippiinen
| FAVEVR

r hecho en filipinas
65% Polyester /Polyester /
\ Polyester /Polyester /
(3 | AR TAF JL /poliéster
‘: 23%, Viscose /Viscose /
L- Viskose /Viscose /
; L—S4y viscosa
i 9% Elastane /Elasthanne /
; Elastan /Elastaan /
, HiUOLS~ /elastano ;
| s Machine Wash Cold With Like :

",1.8158914728682172
IMG_8585.JPG,cropped,original,,China,False,0.0,prediction_failed,,100% Cashmere,False,0.0,prediction_failed,,"Hand wash cold separately, non-chlorine bleach only, reshape and lay flat to dry, iron on lowest setting",False,0.0,prediction_failed,48.925,"eee ee

i ive sive OFF Elastic (Sat Sans
sie ne uMMizu
salve Clastick PRAIRM &
yoxouyeo al elastico
Cold Separately:
Bleach Only.
Ane La hon To Dry:

< ey Ee
th!

Perea ee I
",3.0
IMG_8618.JPG,cropped,original,,not visible,False,0.0,prediction_failed,"30% POLYESTER

RN","70% Rayon, 30% Polyester",False,0.65,mismatch,MACHINE WASH COLD GENTLE CYCLE WITH LIKE COLORS DO NOT BLEACH RESHAPE AND DRY FLAT COOL IRON IF NEEDED OR DRY CLEAN,machine wash cold gentile cycle with like colors do not bleach reshape and dry flat cool iron if needed or dry clean,False,0.9956709956709957,near_match,93.39285714285714,"70%. RAYON
30% POLYESTER

RN 165979

MACHINE WASH
COLD
GENTLE CYCLE
WITH LIKE COLORS
DO NOT BLEACH
RESHAPE AND
DRY FLAT
COOL IRON
IF NEEDED
OR DRY CLEAN
",1.3543290043290044
IMG_8624.JPG,cropped,original,,China,False,0.0,prediction_failed,"100% CASHMERE

DRY",100% Cashmere,False,0.8666666666666667,partial_match,DRY CLEAN ONLY. DEIN CHINA,dry clean only,False,0.7,mismatch,94.2,"100% CASHMERE

DRY CLEAN ONLY.

DEIN CHINA

",1.4333333333333333
IMG_8697.JPG,cropped,original,,not visible,False,0.0,prediction_failed,"90% RECYCLED POLYESTER 8% WOOL 2% SPANDEX

MACHINE","90% recycled polyester, 8% wool, 2% spandex",False,0.8913043478260869,partial_match,MACHINE WASH COLD WITH LIKE COLORS GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED LAY FLAT TO DRY WARM IRON IF NEEDED RN17730 VN1268582,machine wash cold with like colors. only non-chlorine bleach if needed. lay flat to dry. warm iron if needed.,False,0.860655737704918,partial_match,94.625,"90% RECYCLED POLYESTER / 8% WOOL /
2% SPANDEX

MACHINE WASH COLD WITH LIKE COLORS
GENTLE CYCLE

ONLY NON-CHLORINE BLEACH IF NEEDED
LAY FLAT TO DRY

WARM IRON IF NEEDED

RN17730 VN1268582
",1.248039914468995
IMG_8708.JPG,cropped,original,,not visible,False,0.0,prediction_failed,,"99% recycled polyester, 1% spandex",False,0.0,prediction_failed,MACHINE WASH COLD {UKE COLORS. ONLY NON nap BLEACH IF NEEDED. TUMBLE DF VOW. REMOVE PROMPTLY. COOL IRON IF NE :,machine wash cold with like colors. only non-chlorine bleach if needed. tumble dry low. remove promptly. cool iron if needed,False,0.8680851063829788,partial_match,74.69565217391305,"x

Dubie
MACHINE WASH COLD {UKE COLORS. ONLY
NON nap BLEACH IF NEEDED. TUMBLE DF
VOW. REMOVE PROMPTLY. COOL IRON IF NE :
",2.1319148936170214
IMG_8709.JPG,cropped,original,,not visible,False,0.0,prediction_failed,"61% RECYCLED POLYESTER 35% RAYON 4% SPANDEX
EXCLUSIVE","61% recycled polyester, 35% rayon, 4% spandex",False,0.8775510204081632,partial_match,"MACHINE WASH COLD WITH LIKE COLORS GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED TUMBLE DRY LOW, REMOVE PROMPTLY COOL IRON IF NEEDED",machine wash cold with like colors. only non-chlorine bleach if needed. tumble dry low. remove promptly. cool iron if needed,False,0.9302325581395349,near_match,93.88235294117646,"61% RECYCLED POLYESTER / 35% RAYON / 4% SPANDEX
EXCLUSIVE OF DECORATION

MACHINE WASH COLD WITH LIKE COLORS

GENTLE CYCLE

ONLY NON-CHLORINE BLEACH IF NEEDED

TUMBLE DRY LOW, REMOVE PROMPTLY
COOL IRON IF NEEDED
",1.192216421452302
IMG_8696.JPG,cropped,preprocessed,,not visible,False,0.0,prediction_failed,,"55% cotton, 45% viscose",False,0.0,prediction_failed,,"turn garment inside out. machine wash cold with like colors. gentle cycle. only non-chlorine bleach if needed. tumble dry low, cool iron if needed",False,0.0,prediction_failed,95.0,,3.0
IMG_8693.JPG,cropped,original,,not visible,False,0.0,prediction_failed,"95% VISCOSE 45% NYLON

MACHINE","55% viscose, 45% nylon",False,0.7843137254901961,partial_match,MACHINE WASH COLD WITH LIKE COLORS. GENTLE CYCLE. ONLY NON-CHLORINE BLEACH IF NEEDED. LAY FLAT TO DRY. WARM IRON IF NEEDED. RN17730 VN1268582,machine wash cold with like colors. gentle cycle. only non-chlorine bleach if needed. lay flat to dry. warm iron if needed.,False,0.9277566539923955,near_match,94.17857142857143,"95% VISCOSE / 45% NYLON

MACHINE WASH COLD WITH LIKE COLORS. GENTLE
CYCLE. ONLY NON-CHLORINE BLEACH IF NEEDED. LAY
FLAT TO DRY. WARM IRON IF NEEDED.

RN17730 VN1268582
",1.2879296205174087
IMG_8691.JPG,cropped,original,,not visible,False,0.0,prediction_failed,"95% NYLON 5% SPANDEX
LINING 100% RECYCLED POLYESTER","95% nylon, 5% spandex, 100% recycled polyester",False,0.9072164948453608,near_match,WASH INSIDE OUT. MACHINE WASH COLD SEPARATELY. GENTLE CYCLE. ONLY NON-CHLORINE BLEACH IF NEEDED. TUMBLE DRY LOW. REMOVE PROMPTLY. 00 NOT IRON. RN17730. VN1989909,wash inside out. machine wash cold separately. gentle cycle. only non-chlorine bleach if needed. tumble dry low. remove promptly. do not iron.,False,0.9205298013245033,near_match,86.05714285714286,"SHELL: 95% NYLON / 5% SPANDEX
LINING : 100% RECYCLED POLYESTER

WASH INSIDE OUT. MACHINE WASH COLD SEPARATELY.
GENTLE CYCLE. ONLY NON-CHLORINE BLEACH IF
NEEDED. TUMBLE DRY LOW. REMOVE PROMPTLY. 00
NOT IRON.

RN17730. VN1989909
",1.172253703830136
IMG_8690.JPG,cropped,original,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,,"hand wash cold, wash colors separately, use approved detergent, do not bleach, do not soak, do not wring, do not tumble dry, dry flat in shade, cool iron on reverse, fold to store, dry cleanable",False,0.0,prediction_failed,95.0,,3.0
