image,image_source,country_pred,country_true,country_exact,country_fuzzy,country_status,material_pred,material_true,material_exact,material_fuzzy,material_status,care_pred,care_true,care_exact,care_fuzzy,care_status,ocr_confidence,full_text,error_score
IMG_8620.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,"Hand wash cold , Iay flat dry or professional to dry clean","hand wash cold, lay flat to dry or professional dry clean",False,0.9217391304347826,near_match,0.9365894980165712,"Hand wash cold , flat to or professional clean Iay dry dry",2.0782608695652174
IMG_8581.JPG,original,,not visible,False,0.0,prediction_failed,94% RAYON 6% ELASTANE 6% ELASTHANNE PO,"94% Rayon, 6% Elastane",False,0.7,mismatch,,not visible,False,0.0,prediction_failed,0.8786274385262652,94% RAYON; 6% ELASTANE 949/ RAYONNE 6% ELASTHANNE PO RN 122354 # RKT1-1430-20 #67557 4500128144 PO 4500128145 PO 4500128146 23725 CA STYLE ARTICLE,2.3
IMG_8595.JPG,cropped,,China,False,0.0,prediction_failed,100% LINING 100% POLYESTER ETOFFE 100% DOUBLURE 100% TELA EXTERIORR 100% FORRO 100% MADE IN,100% Polyester,False,0.26666666666666666,mismatch,,not visible,False,0.0,prediction_failed,0.9440919665350314,SHELL 100% LINING: 100% POLYESTER ETOFFE 100% DOUBLURE: 100% TELA EXTERIORR 100% FORRO: 100% MADE IN POLYESTER EXTERIEURE: POLYESTER POLYESTER POLIESTER POLIESTER CHINA,2.7333333333333334
IMG_8594.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,HAND WASH COLD DONOT BLEACH LAY FLATTO DRY OR DRY CLEAN,hand wash cold do not bleach lay flat to dry or dry clean,False,0.9821428571428571,near_match,0.9181331703210034,HAND WASH COLD DONOT BLEACH LAY FLATTO DRY OR DRY CLEAN,2.017857142857143
IMG_8621.JPG,cropped,,China,False,0.0,prediction_failed,73% ACRYLIC 24% POLYESTER,"73% Arylic, 24% Polyester, 3% Spandex",False,0.7741935483870968,partial_match,WASH COLD SEPARATELY USE ONLY NON-CHLCRINE BLEACH IE NEEDED RESHAPE AND LAY FLATTO DRY USE LOW IRON NECESSARY IF,"hand wash cold separately, use only non-chlorine bleach if needed, reshape and lay flat to dry, use low iron if necessary",False,0.9184549356223176,near_match,0.8623047950907812,MADE IN CHINA 73% ACRYLIC 24% POLYESTER 39 SPANDEX HANDWASH COLD SEPARATELY USE ONLY NON-CHLCRINE BLEACH IE NEEDED RESHAPE AND LAY FLATTO DRY USE LOW IRON NECESSARY IF,1.3073515159905855
IMG_8609.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,HAND WASH CoLD DO NOT BLEACH LAY FLAT TO DRY COOL IRON IF NEEDED,hand wash cold do not bleach lay flat to dry cool iron if needed,True,1.0,exact_match,0.6319788619854309,HAND WASH CoLD DO NOT BLEACH LAY FLAT TO DRY COOL IRON IF NEEDED,2.0
IMG_8623.JPG,cropped,,China,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,HAND WASHCOLD WITHLIKE COLORS FLATTO DRY E8 FoTEIgRaI DONOT TUMBIE COOLIRON IF NEEDED,"hand wash cold with like colors, lay flat to dry, do not bleach, do not tumble dry, cool iron if needed",False,0.7553191489361702,partial_match,0.6185694757486944,HAND WASHCOLD WITHLIKE COLORS FLATTO DRY E8 FoTEIgRaI DONOT TUMBIE COOLIRON IF NEEDED RN# 155730 UADE IN CHINA,2.24468085106383
IMG_8596.JPG,cropped,CHINA,China,True,1.0,exact_match,52% VISCOSE 36% NYLON 12% POLYESTER MACHINE,"52% Viscose, 36% Nylon, 12% Polyester",False,0.875,partial_match,MACHINE WASH WITH LIKE COLORS ONLY NON-CHLORINE BLEACH WHEN NEEDED TUMBLE DRY LOW WARM IRON IF NECESSARY,machine wash cold with like colors only non-chlorine bleach tumble dry low warm iron if necessary,False,0.9154228855721394,near_match,0.9436204650642451,52% VISCOSE 36% NYLON 12% POLYESTER MACHINE WASH COLD WITH LIKE COLORS ONLY NON-CHLORINE BLEACH WHEN NEEDED TUMBLE DRY LOW WARM IRON IF NECESSARY MADE IN CHINA,0.20957711442786064
IMG_8582.JPG,original,,Canada,False,0.0,prediction_failed,,"50% MicoModal, 50% Suprima Cotton",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.10495828686752698,MYA WNLN NDhan Sonsuei KtOch Nade VUM Hadcm Pabgkake VLM aneda Chsz z4 ax0,3.0
IMG_8569.JPG,cropped,,not visible,False,0.0,prediction_failed,43%POLYESTER EXCLUSIVE 57% VISCose,"57% Viscose, 43% Polyester",False,0.36666666666666664,mismatch,,not visible,False,0.0,prediction_failed,0.3417673232302859,"57%0 VISCOSE 43%POLYESTER EXCLUSIVE OF ELASTIC 57% VISCose "" % ""OLYESTER SLEXGLUSION DE LELASTIQUE",2.6333333333333333
IMG_8568.JPG,cropped,CHINA,China,True,1.0,exact_match,,,True,1.0,both_none,"HAND WASH COLD; DONOT BLEACH, RESHAPE WHILE DAMP, DRY FLAT, COOL IRON ONLY IF NEEDED, OR DRY CLEAN; REMODELER PENDANT QUE LARTICLE EST ENCORE HUMIDE, DOUX SI NECESSAIRE, QU NETTOYER A SEC.","Hand wash cold, do not bleach, reshape while damp, dry flat, cool iron only if needed, or dry clean",False,0.6783216783216783,mismatch,0.6704701313209487,"HAND WASH COLD; DONOT BLEACH, RESHAPE WHILE DAMP, DRY FLAT, COOL IRON ONLY IF NEEDED, OR DRY CLEAN; LAVER A LA MANAL'EAU FROIDE, NE PAS JAVELISER: REMODELER PENDANT QUE LARTICLE EST ENCORE HUMIDE, SECHER A PLAT, REPASSAGE DOUX SI NECESSAIRE, QU NETTOYER A SEC. MADE IN CHINA FABRIQUE EN CHINE",0.32167832167832167
IMG_8583.JPG,cropped,CKINA FLAT,China,False,0.5333333333333333,mismatch,,not visible,False,0.0,prediction_failed,"Do NOT AND WaSHCOLD BLEACH, RESHAPE WHILE DAMP DRY FLAT COOL IRON ONLY IF NEEDED OR DRY CLEAN. ALA MAINALEAU FRQidb remodeler penoant Que LARTCLE ESI ENCORE HUMIDE: SecherMPLAT RERASSAGE RoUkLSIMECESSAIRE OU NETTOYERA SEC","Hand wash cold, do not bleach, reshape while damp, dry flat, cool iron only if needed, or dry clean",False,0.5375,mismatch,0.4786876660341356,"AND WaSHCOLD Do NOT BLEACH, RESHAPE WHILE DAMP DRY COOL IRON ONLY IF NEEDED OR DRY CLEAN. ALA MAINALEAU MEPAS AVELISER  remodeler penoant Que ENCORE HUMIDE: SecherMPLAT RERASSAGE RoUkLSIMECESSAIRE OU NETTOYERA SEC  MADE IN CKINA FLAT LAVER FRQidb LARTCLE ESI",1.9291666666666667
IMG_8622.JPG,cropped,,not visible,False,0.0,prediction_failed,60% COTTON 40% POLYESTER,"60% Cotton, 40% Polyester",False,0.9795918367346939,near_match,,not visible,False,0.0,prediction_failed,0.8698231133674268,60% COTTON 40% POLYESTER,2.020408163265306
IMG_8626.JPG,cropped,CHINA CARE ON REVERSE,China,False,0.38461538461538464,mismatch,,"51% Rayon, 28% Polyester, 21% Nylon",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.66521303081192,5190 RACA 2800 POLETR ZnoN CUT:3006281 STYLE 3705499 MADE IN CHINA CARE ON REVERSE,2.6153846153846154
IMG_8593.JPG,cropped,CHINA,China,True,1.0,exact_match,,"50% Merino Wool, 50% Acrylic",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.7043971793544985,"RN#154138 MADE IN CHINA WOOL 5O%MERINO ILAINEMERINOS SO""ACRYLICIACRYLIQUE",2.0
IMG_8587.JPG,cropped,Usa,USA,True,1.0,exact_match,,100% Cotton,False,0.0,prediction_failed,MACHINE WASH Cold GENTLE CYCLE TumOlE DRy LOw LICHI IRON MADE IN Usa,"Machine wash cold, gentle cycle, tumble dry low, light iron",False,0.8346456692913385,partial_match,0.3808646313675419,RN # 128722 10093 COTTON MACHINE WASH Cold GENTLE CYCLE TumOlE DRy LOw LICHI IRON MADE IN Usa,1.1653543307086616
IMG_8579.JPG,cropped,CHINA Caemnn,China,False,0.5882352941176471,mismatch,,not visible,False,0.0,prediction_failed,"MACHINE WASH COLD WITH LIKE ONLY COLOURS; NON-CHLORINE BLEACH WHEN TUMBLE DRY LOW, NEEDED, COOL IRON ONLY IF NEEDED, DO NOT DRY CLEAN SEMBLABLES, UTILISER SEULEMENT UN JAVELLISANT SANS CHLORE AU BESOIN; SECHER A BASSE TEMPERATURE, DOUX Si NECESSAIRE, NETTOYER A SEC","Machine wash cold with like colours, only non-chlorine bleach when needed, tumble dry low, cool iron only if needed, do not dry clean",False,0.5979899497487438,mismatch,0.7852373041802274,"MACHINE WASH COLD WITH LIKE COLOURS; ONLY NON-CHLORINE BLEACH WHEN NEEDED, TUMBLE DRY LOW, COOL IRON ONLY IF NEEDED, DO NOT DRY CLEAN LAVER A LA MACHINE A L'EAU FROIDE AVEC COULEURS SEMBLABLES, UTILISER SEULEMENT UN JAVELLISANT SANS CHLORE AU BESOIN; SECHER A BASSE TEMPERATURE, REPASSAGE DOUX Si NECESSAIRE, NE PAS NETTOYER A SEC MADE IN CHINA Caemnn",1.813774756133609
IMG_8586.JPG,cropped,,not visible,False,0.0,prediction_failed,,"60% Cotton, 40% Acrylic",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.6400086492957091,6o% Cotton Katoen Baumwolle 1 Coton 4o% Acrylic / Acryl / Polyacryl / Acryllque,3.0
IMG_8592.JPG,cropped,VIETNAM,Vietnam,True,1.0,exact_match,,100% Merino Extra Fine Wool,False,0.0,prediction_failed,WASH COLD GENTLE CYCLE ! CLOSE ALL FASTENERS BEFORE WASHING WASH IN MESH BAG / USE MiLD OREYERGENT SEPARATELY WASH BLE CyMHENONEDEO NREISLORINE [ RESHAPE AND DRY FLAT cOOL IRON DistRiBIIDC,"Machine wash cold gentle cycle, close all fasteners before washing, wash in mesh bag, use mild detergent, wash separately, only non-chlorine bleach when needed, reshape and dry flat, cool iron",False,0.7631578947368421,partial_match,0.6011946874461371,MADE IN VIETNAM RN 54023 / CAN7897 Usig8: 1oo% MERINO EXTRA FINE WOOL 30 In (P 5 266 1186 GACHINE WASH COLD GENTLE CYCLE ! CLOSE ALL BEFORE WASHING FASTENERS BAG / USE MiLD WASH IN MESH SEPARATELY [ OREYERGENT WASH BLE CyMHENONEDEO NREISLORINE AND DRY FLAT cOOL RESHAPE DistRiBIIDC IRON,1.236842105263158
IMG_8627.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,,machine wash cold separately gentle cycle do not bleach lay flat to dry cool iron if needed,False,0.0,prediction_failed,0.38271991078508727,MACNEWASA COLDSERATELY GEnLEZia DC NOTZAC LAY FLATTO DRY COOL IRON IF NEEDED,3.0
IMG_8625.JPG,cropped,,not visible,False,0.0,prediction_failed,80% RAYONIVISCOSEI VISCOSA 20% NYLONPOLYAMIDEI NAILON,"80% Rayon, 20% Nylon",False,0.5205479452054794,mismatch,HAND WASH SEPARATELY IN COLD WATER NOT BLEACH DO LAY FLAT DO DRY IRON ONLOWEST BETTINg AS NEEDED,"hand wash separately in cold water, do not bleach, lay flat do dry, iron on lowest setting as needed",False,0.9387755102040817,near_match,0.7832829588698917,80% RAYONIVISCOSEI VISCOSA 20% NYLONPOLYAMIDEI NAILON S HAND WASH SEPARATELY IN COLD WATER DO NOT BLEACH LAY FLAT DO DRY IRON ONLOWEST BETTINg AS NEEDED,1.540676544590439
IMG_8619.JPG,cropped,CHINA,China,True,1.0,exact_match,63%Rayon 32%Nylon 5%Spandex,"63% Rayon, 32% Nylon, 5% Spandex",False,0.9152542372881356,near_match,,not visible,False,0.0,prediction_failed,0.8111735187675115,63%Rayon//Rayon Kunstseide/Raion 32%Nylon/INylon Nylon/Nylon 5%Spandex/Elastano IElastan/Elastan MADE IN CHINA,1.0847457627118644
IMG_8584.JPG,cropped,,not visible,False,0.0,prediction_failed,55% MERINO WOOL 25% RECYCLED NYLON 20% COTTON Rib 52% MERINO wOOL 55% LAINE METNoS,"55% Merino Wool, 25% Recycled Nylon, 20% Cotton",False,0.6976744186046512,mismatch,,not visible,False,0.0,prediction_failed,0.40236831000666784,"BODY: 55% MERINO WOOL, 25% RECYCLED NYLON; 20% COTTON Rib TRIM: 52% MERINO wOOL; 287 RECYCLED NYLON; |46 COTTON; "" ELASTANE CoRPS: 55% LAINE METNoS 3596 NYLON RECYCLE 207 COTON GARNITURE COTELEE; 5206 LAINE Merinos 2886 NYLON ReCYCLE 198 COTON KeaELASTHANWE Ca2725 RN 22354",2.302325581395349
IMG_8590.JPG,cropped,,Cambodia,False,0.0,prediction_failed,20% POLYESTER BODY 80% COTTON 98% COTTON,"80% Cotton, 20% Polyester, 98% Cotton, 2% Spandex",False,0.5393258426966292,mismatch,,not visible,False,0.0,prediction_failed,0.7836098654834772,MADE IN CACOBOOIA / 20% POLYESTER BODY: 80% COTTON 98% COTTON / 2 SPANDEO TRIM: OF TRIMMING AND DECORATION: EXCLUSIE,2.460674157303371
IMG_8591.JPG,cropped,Philippines,Philippines,True,1.0,exact_match,65% Polyester 33% Viscose Niscose 2% Elastane,"65% Polyester, 33% Viscose, 2% Elastane",False,0.8809523809523809,partial_match,Wash Cold With Like Machine Bleach Non-Chlorine Colors: Dry Low: Iron Only: Tumble On Lowest Setting:,"Machine wash cold with like colors, non-chlorine bleach only, tumble dry low, iron on lowest setting",False,0.6965174129353234,mismatch,0.7910270179876217,Made In Philippines Fabrique Aux Philippines Hergestellt In Den Philippinen In De Filippijnen Vervaardigd I} De Fili hecho en filipinas 65% Polyester /Polyester Polyester PPolyester TVIZS)L Ipoliester 33% Viscose Niscose Viskose Niscose L-av Iiscosa 2% Elastane /Elasthanne / Elastan /Elastaan 7aj51 5 - felastano Wash Cold With Like Machine Bleach Colors: Dry Low: Iron Only: Tumble On Lowest Setting: Non-Chlorine,0.42253020611229564
IMG_8585.JPG,cropped,Onlna,China,False,0.4,mismatch,00%o Cashmere,100% Cashmere,False,0.9230769230769231,near_match,Hand Wash Cold Separately: Nan-chlorne Bleach Ondy And Lay Flat To Dry: Reshabe On Lowest Setting Iron,"Hand wash cold separately, non-chlorine bleach only, reshape and lay flat to dry, iron on lowest setting",False,0.8446601941747572,partial_match,0.61452379297722,Made In Onlna Fabrique En Chine Hergestellt In China China VervaardiadIn hecho en china 1 00%o Cashmere Cachemire Kaschmir KKasimier J1yET Icashmere Exclusive Of Elastic /Sans Eiastique /Ohne Gummizuog Benalve Elastiek Beralexcluyendo el elastico Hand Wash Cold Separately: Nan-chlorne Bleach Ondy And Lay Flat To Dry: Reshabe Iron On Lowest Setting,0.8322628827483196
IMG_8618.JPG,cropped,,not visible,False,0.0,prediction_failed,70% RAYON 30% POLYESTER RN,"70% Rayon, 30% Polyester",False,0.92,near_match,MACHINE WASH COLD GENTLE CYCLE WITH LIKE COLORS DO NOT BLEACH RESHAPE AND DRY FLAT COOL IRON IF NEEDED OR DRY CLEAN,machine wash cold gentile cycle with like colors do not bleach reshape and dry flat cool iron if needed or dry clean,False,0.9956709956709957,near_match,0.9022825268342507,70% RAYON 30% POLYESTER RN 165979 MACHINE WASH COLD GENTLE CYCLE WITH LIKE COLORS DO NOT BLEACH RESHAPE AND DRY FLAT COOL IRON IF NEEDED OR DRY CLEAN,1.0843290043290044
IMG_8624.JPG,cropped,CHINA,China,True,1.0,exact_match,100% CASHMERE DRY,100% Cashmere,False,0.8666666666666667,partial_match,DRY CLEAN ONLY,dry clean only,True,1.0,exact_match,0.9190381243010988,100% CASHMERE DRY CLEAN ONLY MADE IN CHINA,0.1333333333333333
IMG_8697.JPG,cropped,,not visible,False,0.0,prediction_failed,90% RECYCLED POLYESTER 8% WOOL 2% SPANDEX MACHINE,"90% recycled polyester, 8% wool, 2% spandex",False,0.8913043478260869,partial_match,MACHINE WASH COLD WITH LIKE COLORS GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED LAY FLAT TO DRY WARM IRON IF NEEDED RN17730 VN1268582,machine wash cold with like colors. only non-chlorine bleach if needed. lay flat to dry. warm iron if needed.,False,0.860655737704918,partial_match,0.7842557563764188,90% RECYCLED POLYESTER 8% WOOL / 2% SPANDEX MACHINE WASH COLD WITH LIKE COLORS GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED LAY FLAT TO DRY WARM IRON IF NEEDED RN17730 VN1268582,1.248039914468995
IMG_8708.JPG,cropped,,not visible,False,0.0,prediction_failed,1% SPANDEX 99% RECYCLED WITH,"99% recycled polyester, 1% spandex",False,0.45161290322580644,mismatch,MACHINE WASH COLD TUMBLE DRY NON GHLORINE BLEACH IF NEEDEDO IF NEEDED. LOW: REMOVE PROMPTLY COOL IRON,machine wash cold with like colors. only non-chlorine bleach if needed. tumble dry low. remove promptly. cool iron if needed,False,0.7555555555555555,partial_match,0.7187502448827758,POLYESTER / 1% SPANDEX 99% RECYCLED WITH UKE COLORS: ONLY MACHINE WASH COLD TUMBLE DRY NON GHLORINE BLEACH IF NEEDEDO IF NEEDED. LOW: REMOVE PROMPTLY COOL IRON,1.792831541218638
IMG_8709.JPG,cropped,,not visible,False,0.0,prediction_failed,61% RECYCLED POLYESTER 35% RAYON 4% SPANDEX EXCLUSIVE,"61% recycled polyester, 35% rayon, 4% spandex",False,0.8775510204081632,partial_match,"MACHINE WASH COLD WITH LIKE COLORS GENTLE CYCLE ONLY NoN-CHLORINE BLEACH IF NEEDED TUMBLE DRY LOW, REMOVE PROMPTLY COOL IRON IF NEEDED",machine wash cold with like colors. only non-chlorine bleach if needed. tumble dry low. remove promptly. cool iron if needed,False,0.9302325581395349,near_match,0.8763280972565123,"61% RECYCLED POLYESTER / 35% RAYON / 4% SPANDEX EXCLUSIVE OF DECORATION MACHINE WASH COLD WITH LIKE COLORS GENTLE CYCLE ONLY NoN-CHLORINE BLEACH IF NEEDED TUMBLE DRY LOW, REMOVE PROMPTLY COOL IRON IF NEEDED",1.192216421452302
IMG_8696.JPG,cropped,,not visible,False,0.0,prediction_failed,55% COTTON 45% VISCOSE TURN,"55% cotton, 45% viscose",False,0.88,partial_match,"MACHINE WASH COLD WITH LIKE COLORS GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED TUMBLE DRY LOW, COOL IRON IF NEEDED RN17730 VN1317080","turn garment inside out. machine wash cold with like colors. gentle cycle. only non-chlorine bleach if needed. tumble dry low, cool iron if needed",False,0.8368794326241135,partial_match,0.839332017291085,"55% COTTON 45% VISCOSE TURN GARMENT INSIDE OUT MACHINE WASH COLD WITH LIKE COLORS GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED TUMBLE DRY LOW, COOL IRON IF NEEDED RN17730 VN1317080",1.2831205673758865
IMG_8693.JPG,cropped,,not visible,False,0.0,prediction_failed,55% VISCOSE 45% NYLON MACHINE,"55% viscose, 45% nylon",False,0.8235294117647058,partial_match,MACHINE WASH COLD WiTH LIKE COLORS. GENTLE CYCLE: ONLY NON-CHLORINE BLEACH IF NEEDED  LAY FLATTO DRY. WARM IRON IF NEEDED. RN17730 VN1268582,machine wash cold with like colors. gentle cycle. only non-chlorine bleach if needed. lay flat to dry. warm iron if needed.,False,0.9118773946360154,near_match,0.7318720803998878,55% VISCOSE / 45% NYLON MACHINE WASH COLD WiTH LIKE COLORS. GENTLE CYCLE: ONLY NON-CHLORINE BLEACH IF NEEDED  LAY FLATTO DRY. WARM IRON IF NEEDED. RN17730 VN1268582,1.264593193599279
IMG_8691.JPG,cropped,,not visible,False,0.0,prediction_failed,95% NYLON 5% SPANDEX UNING 100% RECYCLED POLYESTER,"95% nylon, 5% spandex, 100% recycled polyester",False,0.9166666666666666,near_match,WASH INSIDE OUT. MACHINE WASH COLD SEPARATELY: GENTLE CYCLE: ONLY NON-CHLORINE BLEACH IF NEEDED. TUMBLE DRY LOW. REMOVE PROMPTLY; DO NOT IROM. RN17730 VN1989909,wash inside out. machine wash cold separately. gentle cycle. only non-chlorine bleach if needed. tumble dry low. remove promptly. do not iron.,False,0.9169435215946844,near_match,0.6479318708234962,SHELL: 95% NYLON / 5% SPANDEX UNING 100% RECYCLED POLYESTER WASH INSIDE OUT. MACHINE WASH COLD SEPARATELY: GENTLE CYCLE: ONLY NON-CHLORINE BLEACH IF NEEDED. TUMBLE DRY LOW. REMOVE PROMPTLY; DO NOT IROM. RN17730 VN1989909,1.166389811738649
IMG_8690.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,Wash Colors Separately Use Approved Detergent Do Not Bleach DoNot Soak Do Not Wring Diy Do Not Tumble Dry Flat in Shade Cool Iron on Reverse Fold To Store Dry Clegrabl (),"hand wash cold, wash colors separately, use approved detergent, do not bleach, do not soak, do not wring, do not tumble dry, dry flat in shade, cool iron on reverse, fold to store, dry cleanable",False,0.8846153846153846,partial_match,0.7588067978958549,Cold Hard WVash Wash Colors Separately Use Approved Detergent Do Not Bleach DoNot Soak Do Not Wring Do Not Tumble Flat in Shade Cool on Reverse Fold To Store Dry Clegrabl () Diy Dry Iron,2.1153846153846154
